organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb,2.555345E5,1.300766E-1
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb,2.555345E5,1.300766E-1
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,1.964747E5,1.000129E-1
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,1.964747E5,1.000129E-1
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,1.552644E5,7.903535E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,1.552644E5,7.903535E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,1.531153E5,7.794138E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,1.531153E5,7.794138E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,1.497739E5,7.624049E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,1.497739E5,7.624049E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,9.889135E4,5.033937E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,9.889135E4,5.033937E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,9.748527E4,4.962363E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,9.748527E4,4.962363E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,9.045456E4,4.604473E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,9.045456E4,4.604473E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,7.877808E4,4.010097E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,7.877808E4,4.010097E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,3.721247E4,1.894253E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,3.721247E4,1.894253E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,3.590988E4,1.827947E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,3.590988E4,1.827947E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,3.338647E4,1.699495E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,3.338647E4,1.699495E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,2.97444E4,1.5141E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,2.97444E4,1.5141E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,2.97301E4,1.513373E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,2.97301E4,1.513373E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,2.885422E4,1.468787E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,2.885422E4,1.468787E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,2.215813E4,1.127931E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,2.215813E4,1.127931E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,2.149956E4,1.094408E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,2.149956E4,1.094408E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,1.774049E4,9.030571E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,1.774049E4,9.030571E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,1.735432E4,8.833992E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,1.735432E4,8.833992E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,1.555668E4,7.918927E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,1.555668E4,7.918927E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,1.370442E4,6.976062E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,1.370442E4,6.976062E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,1.321112E4,6.724953E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,1.321112E4,6.724953E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,1.041223E4,5.300214E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,1.041223E4,5.300214E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,9.777792E3,4.97726E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,9.777792E3,4.97726E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,8.301785E3,4.225917E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,8.301785E3,4.225917E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,7.682421E3,3.910638E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,7.682421E3,3.910638E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,4.506317E3,2.293883E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,4.506317E3,2.293883E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,4.110993E3,2.092648E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,4.110993E3,2.092648E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial,3.92267E3,1.996785E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial,3.92267E3,1.996785E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,3.866572E3,1.968229E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,3.866572E3,1.968229E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,3.68556E3,1.876087E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,3.68556E3,1.876087E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,Classical Dendritic,3.601512E3,1.833303E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,Classical Dendritic,3.601512E3,1.833303E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,2.997263E3,1.525718E-3
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,2.997263E3,1.525718E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,1.852254E3,9.428661E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,1.852254E3,9.428661E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,8.79589E2,4.477435E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,8.79589E2,4.477435E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,8.63047E2,4.39323E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,8.63047E2,4.39323E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,7.41808E2,3.776078E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,7.41808E2,3.776078E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,6.33782E2,3.226186E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,6.33782E2,3.226186E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,Renin-positive Juxtaglomerular Granular,5.49475E2,2.797032E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,Renin-positive Juxtaglomerular Granular,5.49475E2,2.797032E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,Proximal Tubule Epithelial Segment 2,4.109E2,2.091634E-4
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,Proximal Tubule Epithelial Segment 2,4.109E2,2.091634E-4
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,Distal Convoluted Tubule Type 2,1.54201E2,7.849404E-5
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,Distal Convoluted Tubule Type 2,1.54201E2,7.849404E-5
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,7.986E1,4.065171E-5
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,7.986E1,4.065171E-5
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,6.5543E1,3.336382E-5
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,6.5543E1,3.336382E-5
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030020,Connecting Tubule Intercalated Type A,4.2926E1,2.185093E-5
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030020,Connecting Tubule Intercalated Type A,4.2926E1,2.185093E-5
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,Plasmacytoid Dendritic,1.9363E1,9.856487E-6
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,Plasmacytoid Dendritic,1.9363E1,9.856487E-6
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000113,Cycling Mononuclear Phagocyte,6.998E0,3.562242E-6
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000113,Cycling Mononuclear Phagocyte,6.998E0,3.562242E-6
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,6.996E0,3.561224E-6
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0004200,renal pyramid,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,6.996E0,3.561224E-6
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,2.006671E4,4.836147E-1
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001428,bladder urothelial cell,1.021199E4,2.461125E-1
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,3.3726E3,8.128083E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,3.258174E3,7.852312E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1.418476E3,3.418576E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,1.296488E3,3.124581E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,pericyte,4.6199E2,1.113412E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,4.42258E2,1.065857E-2
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,3.5733E2,8.611777E-3
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,2.0553E2,4.953344E-3
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1.57604E2,3.798311E-3
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,1.5646E2,3.77074E-3
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,4.4676E1,1.076707E-3
Urinary Bladder,http://purl.obolibrary.org/obo/UBERON_0006082,fundus of urinary bladder,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,4.2892E1,1.033712E-3
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,1.146207E4,2.19364E-1
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,1.146207E4,2.19364E-1
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,6.712705E3,1.284695E-1
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,6.712705E3,1.284695E-1
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,5.246736E3,1.004134E-1
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,5.246736E3,1.004134E-1
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,4.846641E3,9.275626E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,4.846641E3,9.275626E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,4.540686E3,8.690082E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,4.540686E3,8.690082E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,3.177748E3,6.081656E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,3.177748E3,6.081656E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,3.058504E3,5.853444E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,3.058504E3,5.853444E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,2.496802E3,4.778444E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,2.496802E3,4.778444E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,9.61274E2,1.839711E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,9.61274E2,1.839711E-2
Left Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,8.74456E2,1.673556E-2
Right Kidney,http://purl.obolibrary.org/obo/UBERON_0008716,hilum of kidney,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,8.74456E2,1.673556E-2
